timestamp,pid,name,cpu,rss,threads
2025-12-24 02:13:40,648,secd,0.0,10600448,2
2025-12-24 02:13:40,649,AccessibilityUIServer,0.0,23396352,3
2025-12-24 02:13:40,650,nsurlsessiond,0.0,14516224,7
2025-12-24 02:13:40,652,rapportd,0.0,15613952,2
2025-12-24 02:13:40,653,usernoted,0.0,20955136,2
2025-12-24 02:13:40,654,ControlStrip,0.0,18251776,5
2025-12-24 02:13:40,659,WallpaperAgent,0.0,17022976,3
2025-12-24 02:13:40,660,filecoordination,,0,
2025-12-24 02:13:40,662,lockoutagent,0.0,5226496,4
2025-12-24 02:13:40,669,automountd,,0,
2025-12-24 02:13:40,672,suggestd,0.0,28246016,2
2025-12-24 02:13:40,674,sharedfilelistd,0.0,15777792,2
2025-12-24 02:13:40,675,fileproviderd,0.2,17383424,4
2025-12-24 02:13:40,677,AMPDeviceDiscoveryAgent,0.0,3866624,4
2025-12-24 02:13:40,678,trustd,0.0,10846208,2
2025-12-24 02:13:40,679,distnoted,,0,
2025-12-24 02:13:40,681,ContextStoreAgent,0.0,17154048,2
2025-12-24 02:13:40,682,fontd,0.0,8798208,2
2025-12-24 02:13:40,686,ContinuityCaptureAgent,0.0,8536064,4
2025-12-24 02:13:40,688,syncdefaultsd,0.0,10878976,2
2025-12-24 02:13:40,689,identityservicesd,0.0,16695296,4
2025-12-24 02:13:40,690,accountsd,0.0,26705920,2
2025-12-24 02:13:40,691,fontworker,0.0,6455296,2
2025-12-24 02:13:40,692,usernotificationsd,0.0,10633216,2
2025-12-24 02:13:40,693,corespotlightd,0.0,43008000,3
2025-12-24 02:13:40,697,ViewBridgeAuxiliary,0.0,11747328,2
2025-12-24 02:13:40,698,FinderSyncExtension,0.0,23232512,5
2025-12-24 02:13:40,699,MEGAShellExtFinder,0.0,20725760,3
2025-12-24 02:13:40,706,WallpaperDynamicExtension,0.0,7340032,2
2025-12-24 02:13:40,707,WallpaperAerialsExtension,0.0,8208384,2
2025-12-24 02:13:40,708,CMFSyncAgent,0.0,4472832,2
2025-12-24 02:13:40,713,coreauthd,0.0,9568256,2
2025-12-24 02:13:40,716,ctkd,,0,
2025-12-24 02:13:40,719,sharingd,0.0,33914880,2
2025-12-24 02:13:40,720,chronod,0.0,23232512,2
2025-12-24 02:13:40,724,oahd,,0,
2025-12-24 02:13:40,726,StatusKitAgent,0.0,9109504,2
2025-12-24 02:13:40,728,WiFiAgent,0.0,25919488,4
2025-12-24 02:13:40,731,nearbyd,,0,
2025-12-24 02:13:40,738,useractivityd,0.0,5275648,2
2025-12-24 02:13:40,739,com.apple.dock.extra,0.0,12713984,3
2025-12-24 02:13:40,742,ctkahp,,0,
2025-12-24 02:13:40,743,com.apple.CloudDocs.iCloudDriveFileProvider,0.0,6930432,2
2025-12-24 02:13:40,744,NotificationCenter,9.1,52396032,6
2025-12-24 02:13:40,747,familycircled,0.0,9699328,3
2025-12-24 02:13:40,750,ctkahp,0.0,5308416,2
2025-12-24 02:13:40,752,duetexpertd,0.0,35127296,2
2025-12-24 02:13:40,754,imagent,0.0,16629760,4
2025-12-24 02:13:40,755,UIKitSystem,0.0,23658496,2
2025-12-24 02:13:40,756,Spotlight,0.0,49545216,6
2025-12-24 02:13:40,758,imklaunchagent,0.0,8536064,3
2025-12-24 02:13:40,761,CursorUIViewService,0.0,29229056,3
2025-12-24 02:13:40,763,PAH_Extension,0.0,13877248,3
2025-12-24 02:13:40,772,BatteriesAvocadoWidgetExtension,0.0,21561344,3
2025-12-24 02:13:40,775,CalendarWidgetExtension,0.0,15548416,6
2025-12-24 02:13:40,780,NeatDownloadManager,0.0,30294016,4
2025-12-24 02:13:40,782,figma_agent,0.1,25690112,27
2025-12-24 02:13:40,784,homed,0.0,22544384,3
2025-12-24 02:13:40,787,Google Drive,0.0,14794752,4
2025-12-24 02:13:40,791,ApidogAppAgent,0.0,19283968,11
2025-12-24 02:13:40,794,MEGAsync,0.4,30232576,30
2025-12-24 02:13:40,804,maild,0.0,7716864,3
2025-12-24 02:13:40,808,corespeechd,0.0,15335424,5
2025-12-24 02:13:40,812,CleanMyMac_5_Men,0.0,65290240,8
2025-12-24 02:13:40,815,icdd,0.0,4063232,2
2025-12-24 02:13:40,816,ChatGPTHelper,0.0,40288256,8
2025-12-24 02:13:40,823,AirPlayUIAgent,0.0,11173888,3
2025-12-24 02:13:40,824,CleanMyMac_5_Hea,0.1,47431680,10
2025-12-24 02:13:40,825,WeatherMenu,0.4,58441728,5
2025-12-24 02:13:40,827,diagnostics_agent,0.0,6733824,2
2025-12-24 02:13:40,828,TextInputMenuAgent,0.0,23511040,3
2025-12-24 02:13:40,840,HostInferencePro,,0,
2025-12-24 02:13:40,842,distnoted,,0,
2025-12-24 02:13:40,844,crashpad_handler,0.0,6488064,4
2025-12-24 02:13:40,845,Google Drive,0.3,76513280,144
2025-12-24 02:13:40,851,Google Drive Helper (GPU),0.0,49790976,11
2025-12-24 02:13:40,852,mediaremoteagent,0.0,3702784,2
2025-12-24 02:13:40,853,avconferenced,0.0,8142848,4
2025-12-24 02:13:40,855,Google Drive Helper,0.0,32669696,7
2025-12-24 02:13:40,857,Google Drive Helper,0.0,39534592,12
2025-12-24 02:13:40,860,Google Drive Helper (Renderer),0.0,66093056,16
2025-12-24 02:13:40,863,mscamerad-xpc,0.0,3325952,2
2025-12-24 02:13:40,864,ptpcamerad,0.0,3227648,2
2025-12-24 02:13:40,865,CVMServer,,0,
2025-12-24 02:13:40,872,IOUserBluetoothS,,0,
2025-12-24 02:13:40,887,distnoted,,0,
2025-12-24 02:13:40,896,distnoted,,0,
2025-12-24 02:13:40,907,distnoted,,0,
2025-12-24 02:13:40,909,fairplayd,,0,
2025-12-24 02:13:40,913,mdbulkimport,0.0,10190848,2
2025-12-24 02:13:40,915,Widget Extension,0.0,25247744,9
2025-12-24 02:13:40,916,WorldClockWidget,0.0,25280512,14
2025-12-24 02:13:40,947,mega-desktop-app-gfxworker,0.0,1785856,10
2025-12-24 02:13:40,949,spotlightknowledged,0.0,11583488,4
2025-12-24 02:13:40,953,managedappdistri,,0,
2025-12-24 02:13:40,956,distnoted,,0,
2025-12-24 02:13:40,974,commerce,0.0,8617984,3
2025-12-24 02:13:40,977,peopled,0.0,11747328,2
2025-12-24 02:13:40,978,siriinferenced,0.0,15810560,2
2025-12-24 02:13:40,984,distnoted,,0,
2025-12-24 02:13:40,997,systemstats,,0,
2025-12-24 02:13:40,1004,managedappdistributionagent,0.0,9846784,2
2025-12-24 02:13:40,1027,Google Drive Helper (Renderer),0.0,48349184,16
2025-12-24 02:13:40,1028,Google Drive Helper (Renderer),0.0,38862848,16
2025-12-24 02:13:40,1032,CalendarIntentsExtension,0.0,7389184,6
2025-12-24 02:13:40,1033,SafariLinkExtension,0.0,7143424,5
2025-12-24 02:13:40,1034,Google Drive Helper (Renderer),0.0,36470784,10
2025-12-24 02:13:40,1036,MessagesActionExtension,0.0,16695296,4
2025-12-24 02:13:40,1065,CrashReporterSup,,0,
2025-12-24 02:13:40,1067,SubmitDiagInfo,,0,
2025-12-24 02:13:40,1091,spotlightknowledged,0.0,3571712,2
2025-12-24 02:13:40,1121,Google Chrome,0.7,338264064,51
2025-12-24 02:13:40,1124,EmojiFunctionRowIM_Extension,0.0,17924096,3
2025-12-24 02:13:40,1150,chrome_crashpad_handler,0.0,5799936,4
2025-12-24 02:13:40,1153,Google Chrome Helper,21.8,129974272,24
2025-12-24 02:13:40,1154,Google Chrome Helper,1.2,127811584,17
2025-12-24 02:13:40,1155,Google Chrome Helper,0.0,56688640,12
2025-12-24 02:13:40,1160,Google Chrome Helper (Renderer),0.4,143278080,19
2025-12-24 02:13:40,1161,Google Chrome Helper (Renderer),0.2,109248512,19
2025-12-24 02:13:40,1196,Google Chrome Helper (Renderer),0.0,56672256,17
2025-12-24 02:13:40,1213,Google Chrome Helper,0.9,60030976,14
2025-12-24 02:13:40,1214,Google Chrome Helper (Plugin),0.0,67649536,17
2025-12-24 02:13:40,1221,Google Chrome Helper (Renderer),0.0,114655232,18
2025-12-24 02:13:40,1224,com.apple.SafariPlatformSupport.Helper,0.0,17727488,4
2025-12-24 02:13:40,1226,Google Chrome Helper (Renderer),0.0,70254592,17
2025-12-24 02:13:40,1235,PasswordManagerBrowserExtensionHelper,0.0,14532608,3
2025-12-24 02:13:40,1285,ChatGPT,10.3,77266944,12
2025-12-24 02:13:40,1289,com.apple.SafariPlatformSupport.Helper,0.0,17743872,4
2025-12-24 02:13:40,1291,universalAccessAuthWarn,0.0,20955136,3
2025-12-24 02:13:40,1311,distnoted,,0,
2025-12-24 02:13:40,1352,PasswordBreachAgent,0.0,6422528,2
2025-12-24 02:13:40,1739,Google Chrome Helper (Alerts),0.0,56344576,10
2025-12-24 02:13:40,1914,IMAutomaticHistoryDeletionAgent,0.0,7651328,2
2025-12-24 02:13:40,2035,wifivelocityd,,0,
2025-12-24 02:13:40,2124,PowerChime,0.0,15728640,6
2025-12-24 02:13:40,2192,Electron,0.9,198066176,49
2025-12-24 02:13:40,2195,chrome_crashpad_handler,0.0,6422528,4
2025-12-24 02:13:40,2196,Code Helper (GPU),2.2,89145344,20
2025-12-24 02:13:40,2197,Code Helper,0.1,48758784,15
2025-12-24 02:13:40,2222,Code Helper,0.4,71401472,22
2025-12-24 02:13:40,2256,Code Helper,0.6,70500352,28
2025-12-24 02:13:40,5775,Apidog,0.1,62291968,47
2025-12-24 02:13:40,5781,Apidog,0.0,20725760,14
2025-12-24 02:13:40,5782,Apidog Helper (GPU),0.1,38141952,11
2025-12-24 02:13:40,5783,Apidog Helper,0.0,21397504,14
2025-12-24 02:13:40,5785,Apidog Helper (Renderer),0.0,21889024,22
2025-12-24 02:13:40,5819,com.apple.SafariPlatformSupport.Helper,0.0,17776640,5
2025-12-24 02:13:40,6681,com.apple.appkit.xpc.openAndSavePanelService,0.0,31260672,3
2025-12-24 02:13:40,6685,com.apple.SafariPlatformSupport.Helper,0.0,17776640,4
2025-12-24 02:13:40,6697,mdwrite,0.0,3211264,2
2025-12-24 02:13:40,9423,Figma,0.1,142032896,49
2025-12-24 02:13:40,9425,chrome_crashpad_handler,0.0,5931008,4
2025-12-24 02:13:40,9426,Figma Helper (GPU),0.0,79872000,17
2025-12-24 02:13:40,9427,Figma Helper,0.0,53149696,15
2025-12-24 02:13:40,9432,Figma Helper (Renderer),0.0,124338176,24
2025-12-24 02:13:40,9433,Figma Helper,0.0,34357248,16
2025-12-24 02:13:40,9447,Figma Helper (Renderer),0.1,90505216,15
2025-12-24 02:13:40,9449,Figma Helper (Renderer),0.0,126746624,22
2025-12-24 02:13:40,9558,Figma Helper (Renderer),0.0,81494016,16
2025-12-24 02:13:40,9559,com.apple.SafariPlatformSupport.Helper,0.0,22544384,4
2025-12-24 02:13:40,12246,Google Chrome Helper (Renderer),0.0,96485376,18
2025-12-24 02:13:40,15719,cloudd,0.0,19038208,4
2025-12-24 02:13:40,15721,CloudTelemetryService,0.0,8781824,2
2025-12-24 02:13:40,15745,nehelper,,0,
2025-12-24 02:13:40,16066,extensionkitservice,0.0,10600448,2
2025-12-24 02:13:40,16069,backupd,,0,
2025-12-24 02:13:40,16552,com.apple.hiservices-xpcservice,0.0,3883008,2
2025-12-24 02:13:40,16928,AppleSpell,0.0,39763968,2
2025-12-24 02:13:40,18204,audioaccessoryd,0.0,21004288,4
2025-12-24 02:13:40,18222,biomed,,0,
2025-12-24 02:13:40,18599,CoreLocationAgent,0.0,27951104,3
2025-12-24 02:13:40,20266,Figma Helper,0.0,31539200,11
2025-12-24 02:13:40,20857,mbuseragent,0.0,3555328,2
2025-12-24 02:13:40,20946,proactived,0.0,12746752,2
2025-12-24 02:13:40,21037,Figma Helper (Renderer),0.0,69566464,16
2025-12-24 02:13:40,21038,Figma Helper (Renderer),0.0,134840320,16
2025-12-24 02:13:40,21271,contentlinkingd,0.0,7258112,2
2025-12-24 02:13:40,21524,assistantd,0.0,29196288,4
2025-12-24 02:13:40,21632,Google Chrome Helper (Renderer),0.0,106758144,19
2025-12-24 02:13:40,21912,PerfPowerService,,0,
2025-12-24 02:13:40,22243,Notes,0.0,43892736,5
2025-12-24 02:13:40,22608,WhatsApp,0.4,177963008,26
2025-12-24 02:13:40,22610,WAAppKitBridgeService,0.0,11862016,2
2025-12-24 02:13:40,22612,com.apple.SafariPlatformSupport.Helper,0.0,23674880,4
2025-12-24 02:13:40,22645,ServiceExtension,0.0,33767424,7
2025-12-24 02:13:40,22651,WeatherWidget,0.0,36585472,8
2025-12-24 02:13:40,22744,Google Chrome Helper (Renderer),0.0,104235008,18
2025-12-24 02:13:40,23215,Figma Helper (Renderer),0.0,83935232,16
2025-12-24 02:13:40,23624,NowPlayingTouchUI,0.0,38797312,3
2025-12-24 02:13:40,23710,IntelligencePlatformComputeService,0.0,11010048,2
2025-12-24 02:13:40,23895,BTLEServer,,0,
2025-12-24 02:13:40,24110,callservicesd,0.0,20185088,4
2025-12-24 02:13:40,24500,com.apple.appkit.xpc.openAndSavePanelService,0.0,51101696,3
2025-12-24 02:13:40,24501,QuickLookUIService,0.0,15171584,3
2025-12-24 02:13:40,24510,com.apple.SafariPlatformSupport.Helper,0.0,24313856,4
2025-12-24 02:13:40,24677,FinderSyncExtension,0.0,27361280,5
2025-12-24 02:13:40,24678,MEGAShellExtFinder,0.0,25001984,3
2025-12-24 02:13:40,24814,Code Helper (Renderer),0.3,153485312,19
2025-12-24 02:13:40,24842,com.apple.appkit.xpc.openAndSavePanelService,0.0,50429952,4
2025-12-24 02:13:40,24843,QuickLookUIService,0.0,15122432,3
2025-12-24 02:13:40,24856,Code Helper,0.0,59670528,25
2025-12-24 02:13:40,24857,zsh,0.0,1622016,1
2025-12-24 02:13:40,24884,zsh,0.0,1490944,1
2025-12-24 02:13:40,25398,Code Helper (Plugin),0.0,86966272,26
2025-12-24 02:13:40,25401,pet,0.0,1638400,1
2025-12-24 02:13:40,25412,Code Helper (Plugin),0.0,56066048,10
2025-12-24 02:13:40,25416,zsh,0.0,1490944,1
2025-12-24 02:13:40,25425,Code Helper (Plugin),0.0,59506688,14
2025-12-24 02:13:40,25546,Code Helper (Plugin),0.0,70926336,22
2025-12-24 02:13:40,26049,Google Chrome Helper (Renderer),0.1,402046976,21
2025-12-24 02:13:40,26851,com.apple.AuthenticationServices.Helper,0.0,24002560,3
2025-12-24 02:13:40,27309,netbiosd,,0,
2025-12-24 02:13:40,27380,DFSFileProviderExtension,0.0,15351808,4
2025-12-24 02:13:40,27383,DFSFileProviderExtension,0.0,15351808,4
2025-12-24 02:13:40,27658,Google Chrome Helper (Renderer),0.0,109592576,18
2025-12-24 02:13:40,27742,networkserviceproxy,0.0,12648448,3
2025-12-24 02:13:40,27767,audioanalyticsd,,0,
2025-12-24 02:13:40,27814,com.apple.CodeSi,,0,
2025-12-24 02:13:40,27935,intelligencecontextd,0.0,12746752,2
2025-12-24 02:13:40,27956,CharacterPalette,0.1,52101120,4
2025-12-24 02:13:40,28124,ThemeWidgetControlViewService,0.0,16941056,3
2025-12-24 02:13:40,29009,uv,0.0,18268160,3
2025-12-24 02:13:40,29011,python3.12,0.0,4358144,1
2025-12-24 02:13:40,29343,python3.11,0.0,12713984,12
2025-12-24 02:13:40,29348,Code Helper (Plugin),0.0,52789248,10
2025-12-24 02:13:40,29398,Google Chrome Helper (Renderer),5.1,532987904,30
2025-12-24 02:13:40,29558,knowledge-agent,0.0,28426240,2
2025-12-24 02:13:40,29748,Google Chrome Helper (Renderer),22.2,480985088,19
2025-12-24 02:13:40,30027,trustd,,0,
2025-12-24 02:13:40,30036,trustd,,0,
2025-12-24 02:13:40,30242,contactsd,0.0,8880128,3
2025-12-24 02:13:40,30255,neagent,0.0,8749056,2
2025-12-24 02:13:40,30266,deleted,0.0,19562496,2
2025-12-24 02:13:40,30281,backupd-helper,,0,
2025-12-24 02:13:40,30523,python3.11,0.0,13991936,29
2025-12-24 02:13:40,30608,Code Helper (Plugin),0.0,60047360,10
2025-12-24 02:13:40,30974,com.apple.geod,,0,
2025-12-24 02:13:40,30975,com.apple.geod,,0,
2025-12-24 02:13:40,32360,gamecontrollerd,,0,
2025-12-24 02:13:40,32361,gamecontrolleragentd,0.0,8126464,3
2025-12-24 02:13:40,32362,businessservicesd,0.0,6275072,2
2025-12-24 02:13:40,32364,MessagesBlastDoorService,0.0,606208,2
2025-12-24 02:13:40,32365,assessmentagent,0.0,4472832,2
2025-12-24 02:13:40,32366,feedbackd,0.0,5144576,2
2025-12-24 02:13:40,32367,ospredictiond,,0,
2025-12-24 02:13:40,32368,CommCenter,0.0,12779520,5
2025-12-24 02:13:40,32379,Keychain Circle Notification,0.0,14483456,3
2025-12-24 02:13:40,32380,powerexperienced,,0,
2025-12-24 02:13:40,32391,online-auth-agen,,0,
2025-12-24 02:13:40,32406,replayd,0.0,12795904,5
2025-12-24 02:13:40,32407,aned,,0,
2025-12-24 02:13:40,32408,ANECompilerServi,,0,
2025-12-24 02:13:40,32413,PerfPowerTelemet,,0,
2025-12-24 02:13:40,32421,mobileassetd,,0,
2025-12-24 02:13:40,32422,softwareupdated,,0,
2025-12-24 02:13:40,32424,modelcatalogd,,0,
2025-12-24 02:13:40,32425,generativeexperiencesd,0.0,12238848,2
2025-12-24 02:13:40,32426,softwareupdated,,0,
2025-12-24 02:13:40,32427,com.apple.Mobile,,0,
2025-12-24 02:13:40,32438,FeatureAccessAgent,0.0,6324224,2
2025-12-24 02:13:40,32439,followupd,0.0,3227648,2
2025-12-24 02:13:40,32445,ModelCatalogAgent,0.0,8011776,2
2025-12-24 02:13:40,32466,sysmond,,0,
2025-12-24 02:13:40,32469,pbs,0.0,3932160,2
2025-12-24 02:13:40,32472,swcd,0.0,13991936,2
2025-12-24 02:13:40,32474,talagentd,0.0,17170432,2
2025-12-24 02:13:40,32505,deleted_helper,,0,
2025-12-24 02:13:40,32506,triald_system,,0,
2025-12-24 02:13:40,32507,osanalyticshelpe,,0,
2025-12-24 02:13:40,32508,usermanagerd,,0,
2025-12-24 02:13:40,32509,pkd,0.0,14680064,2
2025-12-24 02:13:40,32510,bird,0.0,17203200,2
2025-12-24 02:13:40,32511,triald,0.0,10928128,2
2025-12-24 02:13:40,32512,AssetCache,,0,
2025-12-24 02:13:40,32513,AssetCacheTether,,0,
2025-12-24 02:13:40,32514,TrialArchivingService,0.0,8192000,2
2025-12-24 02:13:40,32515,com.apple.geod,0.0,14221312,3
2025-12-24 02:13:40,32516,secinitd,0.0,7766016,2
2025-12-24 02:13:40,32517,com.apple.geod,,0,
2025-12-24 02:13:40,32518,secinitd,,0,
2025-12-24 02:13:40,32519,cfprefsd,,0,
2025-12-24 02:13:40,32520,tccd,0.0,10534912,2
2025-12-24 02:13:40,32521,sandboxd,,0,
2025-12-24 02:13:40,32522,containermanager,,0,
2025-12-24 02:13:40,32523,photolibraryd,0.0,7045120,2
2025-12-24 02:13:40,32524,ContainerMetadataExtractor,0.0,10420224,2
2025-12-24 02:13:40,32525,geodMachServiceBridge,0.0,2834432,2
2025-12-24 02:13:40,32526,installd,,0,
2025-12-24 02:13:40,32527,system_installd,,0,
2025-12-24 02:13:40,32529,com.apple.quicklook.ThumbnailsAgent,0.0,12959744,3
2025-12-24 02:13:40,32531,storagekitd,,0,
2025-12-24 02:13:40,32532,cloudd,,0,
2025-12-24 02:13:40,32534,fskitd,,0,
2025-12-24 02:13:40,32535,containermanager,,0,
2025-12-24 02:13:40,32536,appstoreagent,0.0,25673728,3
2025-12-24 02:13:40,32539,amsaccountsd,0.0,18923520,2
2025-12-24 02:13:40,32540,amsengagementd,0.0,13484032,2
2025-12-24 02:13:40,32541,installcoordinat,,0,
2025-12-24 02:13:40,32542,com.apple.AppSto,,0,
2025-12-24 02:13:40,32543,akd,0.0,10534912,2
2025-12-24 02:13:40,32544,adid,,0,
2025-12-24 02:13:40,32546,promotedcontentd,0.0,10731520,2
2025-12-24 02:13:40,32547,fairplaydeviceid,,0,
2025-12-24 02:13:40,32548,mobileactivation,,0,
2025-12-24 02:13:40,32549,TelemetryDiskChecker,0.0,2932736,2
2025-12-24 02:13:40,32564,AMPArtworkAgent,0.0,6324224,2
2025-12-24 02:13:40,32565,itunescloudd,0.0,17154048,2
2025-12-24 02:13:40,32568,CoreServicesUIAgent,0.0,36093952,3
2025-12-24 02:13:40,32573,securityd_system,,0,
2025-12-24 02:13:40,33039,wifip2pd,,0,
2025-12-24 02:13:40,33229,searchpartyuseragent,0.0,14974976,3
2025-12-24 02:13:40,33230,findmylocateagent,0.0,9633792,2
2025-12-24 02:13:40,33231,findmydeviced,,0,
2025-12-24 02:13:40,33232,findmybeaconingd,,0,
2025-12-24 02:13:40,33237,findmydevice-user-agent,0.0,6340608,2
2025-12-24 02:13:40,33239,systemstatusd,,0,
2025-12-24 02:13:40,33280,uv,0.0,18219008,3
2025-12-24 02:13:40,33281,python3.12,0.0,11567104,1
2025-12-24 02:13:40,33378,VTDecoderXPCService,0.0,11354112,2
2025-12-24 02:13:40,33942,mlhostd,0.0,11796480,2
2025-12-24 02:13:40,33964,smd,,0,
2025-12-24 02:13:40,33987,uv,0.0,18219008,3
2025-12-24 02:13:40,33988,python3.12,0.0,11567104,1
2025-12-24 02:13:40,34043,coreduetd,,0,
2025-12-24 02:13:40,34059,iconservicesagent,0.0,11894784,4
2025-12-24 02:13:40,34060,iconservicesd,,0,
2025-12-24 02:13:40,34061,extensionkitservice,0.0,9617408,2
2025-12-24 02:13:40,34062,Code Helper (Renderer),5.1,421888000,24
2025-12-24 02:13:40,34065,ScopedBookmarkAgent,0.0,9797632,2
2025-12-24 02:13:40,34066,PlugInLibraryService,0.0,1900544,2
2025-12-24 02:13:40,34067,PlugInLibraryService,0.0,1900544,2
2025-12-24 02:13:40,34088,amfid,,0,
2025-12-24 02:13:40,34089,inputanalyticsd,0.0,5177344,2
2025-12-24 02:13:40,34092,Code Helper,0.1,67878912,25
2025-12-24 02:13:40,34093,Code Helper (Plugin),0.7,247136256,25
2025-12-24 02:13:40,34094,logd_helper,,0,
2025-12-24 02:13:40,34097,Code Helper (Plugin),0.0,79675392,10
2025-12-24 02:13:40,34104,Code Helper (Plugin),0.0,67878912,14
