timestamp,pid,name,cpu,rss,threads
2025-12-24 01:53:00,0,kernel_task,,0,
2025-12-24 01:53:00,1,launchd,,0,
2025-12-24 01:53:00,350,logd,,0,
2025-12-24 01:53:00,352,UserEventAgent,,0,
2025-12-24 01:53:00,354,fseventsd,,0,
2025-12-24 01:53:00,355,mediaremoted,,0,
2025-12-24 01:53:00,358,systemstats,,0,
2025-12-24 01:53:00,362,configd,,0,
2025-12-24 01:53:00,364,powerd,,0,
2025-12-24 01:53:00,365,IOMFB_bics_daemo,,0,
2025-12-24 01:53:00,369,remoted,,0,
2025-12-24 01:53:00,373,corespeechd_syst,,0,
2025-12-24 01:53:00,375,watchdogd,,0,
2025-12-24 01:53:00,379,mds,,0,
2025-12-24 01:53:00,381,kernelmanagerd,,0,
2025-12-24 01:53:00,382,diskarbitrationd,,0,
2025-12-24 01:53:00,386,syslogd,,0,
2025-12-24 01:53:00,388,thermalmonitord,,0,
2025-12-24 01:53:00,389,contextstored,,0,
2025-12-24 01:53:00,390,opendirectoryd,,0,
2025-12-24 01:53:00,392,apsd,,0,
2025-12-24 01:53:00,393,launchservicesd,,0,
2025-12-24 01:53:00,394,timed,,0,
2025-12-24 01:53:00,395,usbmuxd,,0,
2025-12-24 01:53:00,396,securityd,,0,
2025-12-24 01:53:00,398,locationd,,0,
2025-12-24 01:53:00,399,nesessionmanager,,0,
2025-12-24 01:53:00,401,autofsd,,0,
2025-12-24 01:53:00,402,dasd,,0,
2025-12-24 01:53:00,403,corerepaird,,0,
2025-12-24 01:53:00,405,distnoted,,0,
2025-12-24 01:53:00,409,logind,,0,
2025-12-24 01:53:00,410,revisiond,,0,
2025-12-24 01:53:00,411,KernelEventAgent,,0,
2025-12-24 01:53:00,415,bluetoothd,,0,
2025-12-24 01:53:00,416,notifyd,,0,
2025-12-24 01:53:00,418,corebrightnessd,,0,
2025-12-24 01:53:00,419,AirPlayXPCHelper,,0,
2025-12-24 01:53:00,420,com.apple.cmio.r,,0,
2025-12-24 01:53:00,423,WindowServer,,0,
2025-12-24 01:53:00,424,tccd,,0,
2025-12-24 01:53:00,425,cfprefsd,,0,
2025-12-24 01:53:00,426,loginwindow,0.0,56803328,3
2025-12-24 01:53:00,429,runningboardd,,0,
2025-12-24 01:53:00,430,coreservicesd,,0,
2025-12-24 01:53:00,431,coreaudiod,,0,
2025-12-24 01:53:00,432,trustd,,0,
2025-12-24 01:53:00,434,analyticsd,,0,
2025-12-24 01:53:00,439,lsd,,0,
2025-12-24 01:53:00,443,nsurlsessiond,,0,
2025-12-24 01:53:00,446,apfsd,,0,
2025-12-24 01:53:00,448,biometrickitd,,0,
2025-12-24 01:53:00,451,socketfilterfw,,0,
2025-12-24 01:53:00,452,eligibilityd,,0,
2025-12-24 01:53:00,461,airportd,,0,
2025-12-24 01:53:00,463,distnoted,,0,
2025-12-24 01:53:00,464,mDNSResponder,,0,
2025-12-24 01:53:00,466,distnoted,,0,
2025-12-24 01:53:00,468,authd,,0,
2025-12-24 01:53:00,469,symptomsd,,0,
2025-12-24 01:53:00,476,distnoted,,0,
2025-12-24 01:53:00,483,mDNSResponderHel,,0,
2025-12-24 01:53:00,511,syspolicyd,,0,
2025-12-24 01:53:00,519,com.apple.audio.,,0,
2025-12-24 01:53:00,522,distnoted,,0,
2025-12-24 01:53:00,523,TouchBarServer,,0,
2025-12-24 01:53:00,525,audiomxd,,0,
2025-12-24 01:53:00,528,WirelessRadioMan,,0,
2025-12-24 01:53:00,538,audioclocksyncd,,0,
2025-12-24 01:53:00,540,appleeventsd,,0,
2025-12-24 01:53:00,541,com.apple.cmio.v,,0,
2025-12-24 01:53:00,542,appleh13camerad,,0,
2025-12-24 01:53:00,548,modelmanagerd,,0,
2025-12-24 01:53:00,554,ss_conn_service2,,0,
2025-12-24 01:53:00,555,com.docker.vmnet,,0,
2025-12-24 01:53:00,557,cameracaptured,,0,
2025-12-24 01:53:00,559,UVCAssistant,,0,
2025-12-24 01:53:00,564,wifianalyticsd,,0,
2025-12-24 01:53:00,568,suhelperd,,0,
2025-12-24 01:53:00,573,distnoted,,0,
2025-12-24 01:53:00,577,distnoted,,0,
2025-12-24 01:53:00,579,distnoted,,0,
2025-12-24 01:53:00,586,searchpartyd,,0,
2025-12-24 01:53:00,587,com.apple.Driver,,0,
2025-12-24 01:53:00,588,com.apple.Driver,,0,
2025-12-24 01:53:00,589,gamepolicyd,,0,
2025-12-24 01:53:00,591,com.apple.AppleU,,0,
2025-12-24 01:53:00,597,mds_stores,,0,
2025-12-24 01:53:00,607,distnoted,,0,
2025-12-24 01:53:00,611,distnoted,,0,
2025-12-24 01:53:00,618,coreauthd,,0,
2025-12-24 01:53:00,620,distnoted,0.0,5718016,4
2025-12-24 01:53:00,621,cfprefsd,0.0,5160960,2
2025-12-24 01:53:00,625,UserEventAgent,0.0,18530304,2
