timestamp,pid,name,cpu,rss,threads
2025-12-24 01:54:33,0,kernel_task,,0,
2025-12-24 01:54:33,1,launchd,,0,
2025-12-24 01:54:33,350,logd,,0,
2025-12-24 01:54:33,352,UserEventAgent,,0,
2025-12-24 01:54:33,354,fseventsd,,0,
2025-12-24 01:54:33,355,mediaremoted,,0,
2025-12-24 01:54:33,358,systemstats,,0,
2025-12-24 01:54:33,362,configd,,0,
2025-12-24 01:54:33,364,powerd,,0,
2025-12-24 01:54:33,365,IOMFB_bics_daemo,,0,
2025-12-24 01:54:33,369,remoted,,0,
2025-12-24 01:54:33,373,corespeechd_syst,,0,
2025-12-24 01:54:33,375,watchdogd,,0,
2025-12-24 01:54:33,379,mds,,0,
2025-12-24 01:54:33,381,kernelmanagerd,,0,
2025-12-24 01:54:33,382,diskarbitrationd,,0,
2025-12-24 01:54:33,386,syslogd,,0,
2025-12-24 01:54:33,388,thermalmonitord,,0,
2025-12-24 01:54:33,389,contextstored,,0,
2025-12-24 01:54:33,390,opendirectoryd,,0,
2025-12-24 01:54:33,392,apsd,,0,
2025-12-24 01:54:33,393,launchservicesd,,0,
2025-12-24 01:54:33,394,timed,,0,
2025-12-24 01:54:33,395,usbmuxd,,0,
2025-12-24 01:54:33,396,securityd,,0,
2025-12-24 01:54:33,398,locationd,,0,
2025-12-24 01:54:33,399,nesessionmanager,,0,
2025-12-24 01:54:33,401,autofsd,,0,
2025-12-24 01:54:33,402,dasd,,0,
2025-12-24 01:54:33,403,corerepaird,,0,
2025-12-24 01:54:33,405,distnoted,,0,
2025-12-24 01:54:33,409,logind,,0,
2025-12-24 01:54:33,410,revisiond,,0,
2025-12-24 01:54:33,411,KernelEventAgent,,0,
2025-12-24 01:54:33,415,bluetoothd,,0,
2025-12-24 01:54:33,416,notifyd,,0,
2025-12-24 01:54:33,418,corebrightnessd,,0,
2025-12-24 01:54:33,419,AirPlayXPCHelper,,0,
2025-12-24 01:54:33,420,com.apple.cmio.r,,0,
2025-12-24 01:54:33,423,WindowServer,,0,
2025-12-24 01:54:33,424,tccd,,0,
2025-12-24 01:54:33,425,cfprefsd,,0,
2025-12-24 01:54:33,426,loginwindow,0.0,58376192,3
2025-12-24 01:54:33,429,runningboardd,,0,
2025-12-24 01:54:33,430,coreservicesd,,0,
2025-12-24 01:54:33,431,coreaudiod,,0,
2025-12-24 01:54:33,432,trustd,,0,
2025-12-24 01:54:33,434,analyticsd,,0,
2025-12-24 01:54:33,439,lsd,,0,
2025-12-24 01:54:33,443,nsurlsessiond,,0,
2025-12-24 01:54:33,446,apfsd,,0,
2025-12-24 01:54:33,448,biometrickitd,,0,
2025-12-24 01:54:33,451,socketfilterfw,,0,
2025-12-24 01:54:33,452,eligibilityd,,0,
2025-12-24 01:54:33,461,airportd,,0,
2025-12-24 01:54:33,463,distnoted,,0,
2025-12-24 01:54:33,464,mDNSResponder,,0,
2025-12-24 01:54:33,466,distnoted,,0,
2025-12-24 01:54:33,468,authd,,0,
2025-12-24 01:54:33,469,symptomsd,,0,
2025-12-24 01:54:33,476,distnoted,,0,
2025-12-24 01:54:33,483,mDNSResponderHel,,0,
2025-12-24 01:54:33,511,syspolicyd,,0,
2025-12-24 01:54:33,519,com.apple.audio.,,0,
2025-12-24 01:54:33,522,distnoted,,0,
2025-12-24 01:54:33,523,TouchBarServer,,0,
2025-12-24 01:54:33,525,audiomxd,,0,
2025-12-24 01:54:33,528,WirelessRadioMan,,0,
2025-12-24 01:54:33,538,audioclocksyncd,,0,
2025-12-24 01:54:33,540,appleeventsd,,0,
2025-12-24 01:54:33,541,com.apple.cmio.v,,0,
2025-12-24 01:54:33,542,appleh13camerad,,0,
2025-12-24 01:54:33,548,modelmanagerd,,0,
2025-12-24 01:54:33,554,ss_conn_service2,,0,
2025-12-24 01:54:33,555,com.docker.vmnet,,0,
2025-12-24 01:54:33,557,cameracaptured,,0,
2025-12-24 01:54:33,559,UVCAssistant,,0,
2025-12-24 01:54:33,564,wifianalyticsd,,0,
2025-12-24 01:54:33,568,suhelperd,,0,
2025-12-24 01:54:33,573,distnoted,,0,
2025-12-24 01:54:33,577,distnoted,,0,
2025-12-24 01:54:33,579,distnoted,,0,
2025-12-24 01:54:33,586,searchpartyd,,0,
2025-12-24 01:54:33,587,com.apple.Driver,,0,
2025-12-24 01:54:33,588,com.apple.Driver,,0,
2025-12-24 01:54:33,589,gamepolicyd,,0,
