timestamp,pid,name,cpu,rss,threads
2025-12-24 01:53:02,0,kernel_task,,0,
2025-12-24 01:53:02,1,launchd,,0,
2025-12-24 01:53:02,350,logd,,0,
2025-12-24 01:53:02,352,UserEventAgent,,0,
2025-12-24 01:53:02,354,fseventsd,,0,
2025-12-24 01:53:02,355,mediaremoted,,0,
2025-12-24 01:53:02,358,systemstats,,0,
2025-12-24 01:53:02,362,configd,,0,
2025-12-24 01:53:02,364,powerd,,0,
2025-12-24 01:53:02,365,IOMFB_bics_daemo,,0,
2025-12-24 01:53:02,369,remoted,,0,
2025-12-24 01:53:02,373,corespeechd_syst,,0,
2025-12-24 01:53:02,375,watchdogd,,0,
2025-12-24 01:53:02,379,mds,,0,
2025-12-24 01:53:02,381,kernelmanagerd,,0,
2025-12-24 01:53:02,382,diskarbitrationd,,0,
2025-12-24 01:53:02,386,syslogd,,0,
2025-12-24 01:53:02,388,thermalmonitord,,0,
2025-12-24 01:53:02,389,contextstored,,0,
2025-12-24 01:53:02,390,opendirectoryd,,0,
2025-12-24 01:53:02,392,apsd,,0,
2025-12-24 01:53:02,393,launchservicesd,,0,
2025-12-24 01:53:02,394,timed,,0,
2025-12-24 01:53:02,395,usbmuxd,,0,
2025-12-24 01:53:02,396,securityd,,0,
2025-12-24 01:53:02,398,locationd,,0,
2025-12-24 01:53:02,399,nesessionmanager,,0,
2025-12-24 01:53:02,401,autofsd,,0,
2025-12-24 01:53:02,402,dasd,,0,
2025-12-24 01:53:02,403,corerepaird,,0,
2025-12-24 01:53:02,405,distnoted,,0,
2025-12-24 01:53:02,409,logind,,0,
2025-12-24 01:53:02,410,revisiond,,0,
2025-12-24 01:53:02,411,KernelEventAgent,,0,
2025-12-24 01:53:02,415,bluetoothd,,0,
2025-12-24 01:53:02,416,notifyd,,0,
2025-12-24 01:53:02,418,corebrightnessd,,0,
2025-12-24 01:53:02,419,AirPlayXPCHelper,,0,
2025-12-24 01:53:02,420,com.apple.cmio.r,,0,
2025-12-24 01:53:02,423,WindowServer,,0,
2025-12-24 01:53:02,424,tccd,,0,
2025-12-24 01:53:02,425,cfprefsd,,0,
2025-12-24 01:53:02,426,loginwindow,0.0,56754176,3
2025-12-24 01:53:02,429,runningboardd,,0,
2025-12-24 01:53:02,430,coreservicesd,,0,
2025-12-24 01:53:02,431,coreaudiod,,0,
2025-12-24 01:53:02,432,trustd,,0,
2025-12-24 01:53:02,434,analyticsd,,0,
2025-12-24 01:53:02,439,lsd,,0,
2025-12-24 01:53:02,443,nsurlsessiond,,0,
2025-12-24 01:53:02,446,apfsd,,0,
2025-12-24 01:53:02,448,biometrickitd,,0,
2025-12-24 01:53:02,451,socketfilterfw,,0,
2025-12-24 01:53:02,452,eligibilityd,,0,
2025-12-24 01:53:02,461,airportd,,0,
2025-12-24 01:53:02,463,distnoted,,0,
2025-12-24 01:53:02,464,mDNSResponder,,0,
2025-12-24 01:53:02,466,distnoted,,0,
2025-12-24 01:53:02,468,authd,,0,
2025-12-24 01:53:02,469,symptomsd,,0,
2025-12-24 01:53:02,476,distnoted,,0,
2025-12-24 01:53:02,483,mDNSResponderHel,,0,
2025-12-24 01:53:02,511,syspolicyd,,0,
2025-12-24 01:53:02,519,com.apple.audio.,,0,
2025-12-24 01:53:02,522,distnoted,,0,
2025-12-24 01:53:02,523,TouchBarServer,,0,
2025-12-24 01:53:02,525,audiomxd,,0,
2025-12-24 01:53:02,528,WirelessRadioMan,,0,
2025-12-24 01:53:02,538,audioclocksyncd,,0,
2025-12-24 01:53:02,540,appleeventsd,,0,
2025-12-24 01:53:02,541,com.apple.cmio.v,,0,
2025-12-24 01:53:02,542,appleh13camerad,,0,
2025-12-24 01:53:02,548,modelmanagerd,,0,
2025-12-24 01:53:02,554,ss_conn_service2,,0,
2025-12-24 01:53:02,555,com.docker.vmnet,,0,
2025-12-24 01:53:02,557,cameracaptured,,0,
2025-12-24 01:53:02,559,UVCAssistant,,0,
2025-12-24 01:53:02,564,wifianalyticsd,,0,
2025-12-24 01:53:02,568,suhelperd,,0,
2025-12-24 01:53:02,573,distnoted,,0,
2025-12-24 01:53:02,577,distnoted,,0,
2025-12-24 01:53:02,579,distnoted,,0,
2025-12-24 01:53:02,586,searchpartyd,,0,
2025-12-24 01:53:02,587,com.apple.Driver,,0,
2025-12-24 01:53:02,588,com.apple.Driver,,0,
2025-12-24 01:53:02,589,gamepolicyd,,0,
2025-12-24 01:53:02,591,com.apple.AppleU,,0,
2025-12-24 01:53:02,597,mds_stores,,0,
2025-12-24 01:53:02,607,distnoted,,0,
2025-12-24 01:53:02,611,distnoted,,0,
2025-12-24 01:53:02,618,coreauthd,,0,
2025-12-24 01:53:02,620,distnoted,0.0,5586944,4
2025-12-24 01:53:02,621,cfprefsd,0.0,5144576,3
2025-12-24 01:53:02,625,UserEventAgent,0.0,18513920,2
2025-12-24 01:53:02,630,WindowManager,0.0,25542656,4
2025-12-24 01:53:02,632,universalaccessd,0.0,13860864,8
2025-12-24 01:53:02,633,containermanagerd,0.0,6537216,2
2025-12-24 01:53:02,635,pboard,0.0,11108352,2
2025-12-24 01:53:02,636,BiomeAgent,0.0,15417344,2
2025-12-24 01:53:02,637,lsd,0.1,16646144,3
2025-12-24 01:53:02,640,Dock,0.0,24657920,3
2025-12-24 01:53:02,641,ControlCenter,0.1,58589184,9
2025-12-24 01:53:02,642,linkd,0.0,14401536,2
2025-12-24 01:53:02,643,SystemUIServer,0.0,19808256,3
2025-12-24 01:53:02,644,Finder,0.1,66617344,6
2025-12-24 01:53:02,648,secd,0.0,13516800,3
2025-12-24 01:53:02,649,AccessibilityUIServer,0.0,25296896,3
2025-12-24 01:53:02,650,nsurlsessiond,0.0,13467648,6
