timestamp,pid,name,cpu,rss,threads
2025-11-29 01:34:35,0,kernel_task,,0,
2025-11-29 01:34:35,1,launchd,,0,
2025-11-29 01:34:35,106,logd,,0,
2025-11-29 01:34:35,107,smd,,0,
2025-11-29 01:34:35,108,UserEventAgent,,0,
2025-11-29 01:34:35,111,fseventsd,,0,
2025-11-29 01:34:35,112,mediaremoted,,0,
2025-11-29 01:34:35,115,systemstats,,0,
2025-11-29 01:34:35,117,accessoryupdater,,0,
2025-11-29 01:34:35,118,uarpassetmanager,,0,
2025-11-29 01:34:35,119,configd,,0,
2025-11-29 01:34:35,120,endpointsecurity,,0,
2025-11-29 01:34:35,121,powerd,,0,
2025-11-29 01:34:35,124,amfid,,0,
2025-11-29 01:34:35,126,remoted,,0,
2025-11-29 01:34:35,128,keybagd,,0,
2025-11-29 01:34:35,129,softwareupdated,,0,
2025-11-29 01:34:35,130,corespeechd_syst,,0,
2025-11-29 01:34:35,132,watchdogd,,0,
2025-11-29 01:34:35,136,mds,,0,
2025-11-29 01:34:35,137,iconservicesd,,0,
2025-11-29 01:34:35,138,kernelmanagerd,,0,
2025-11-29 01:34:35,139,diskarbitrationd,,0,
2025-11-29 01:34:35,142,coreduetd,,0,
2025-11-29 01:34:35,143,syslogd,,0,
2025-11-29 01:34:35,146,thermalmonitord,,0,
2025-11-29 01:34:35,147,contextstored,,0,
2025-11-29 01:34:35,148,opendirectoryd,,0,
2025-11-29 01:34:35,150,apsd,,0,
2025-11-29 01:34:35,151,launchservicesd,,0,
2025-11-29 01:34:35,152,timed,,0,
2025-11-29 01:34:35,153,usbmuxd,,0,
2025-11-29 01:34:35,154,securityd,,0,
2025-11-29 01:34:35,156,locationd,,0,
2025-11-29 01:34:35,157,nesessionmanager,,0,
2025-11-29 01:34:35,159,autofsd,,0,
2025-11-29 01:34:35,160,displaypolicyd,,0,
2025-11-29 01:34:35,161,dasd,,0,
2025-11-29 01:34:35,162,kdc,,0,
2025-11-29 01:34:35,165,distnoted,,0,
2025-11-29 01:34:35,166,AppleCredentialM,,0,
2025-11-29 01:34:35,168,dirhelper,,0,
2025-11-29 01:34:35,169,logind,,0,
2025-11-29 01:34:35,170,revisiond,,0,
2025-11-29 01:34:35,171,KernelEventAgent,,0,
2025-11-29 01:34:35,173,usermanagerd,,0,
2025-11-29 01:34:35,175,bluetoothd,,0,
2025-11-29 01:34:35,176,notifyd,,0,
2025-11-29 01:34:35,177,sandboxd,,0,
2025-11-29 01:34:35,178,corebrightnessd,,0,
2025-11-29 01:34:35,179,AirPlayXPCHelper,,0,
2025-11-29 01:34:35,180,com.apple.cmio.r,,0,
2025-11-29 01:34:35,221,WindowServer,,0,
2025-11-29 01:34:35,222,tccd,,0,
2025-11-29 01:34:35,223,aslmanager,,0,
2025-11-29 01:34:35,224,cfprefsd,,0,
2025-11-29 01:34:35,226,loginwindow,0.0,39993344,4
2025-11-29 01:34:35,227,fskitd,,0,
2025-11-29 01:34:35,228,analyticsd,,0,
2025-11-29 01:34:35,229,logd_helper,,0,
2025-11-29 01:34:35,231,runningboardd,,0,
2025-11-29 01:34:35,232,coreservicesd,,0,
2025-11-29 01:34:35,233,powerexperienced,,0,
2025-11-29 01:34:35,234,containermanager,,0,
2025-11-29 01:34:35,236,backgroundtaskma,,0,
2025-11-29 01:34:35,237,lsd,,0,
2025-11-29 01:34:35,238,XProtectPluginSe,,0,
2025-11-29 01:34:35,239,trustd,,0,
2025-11-29 01:34:35,240,coreaudiod,,0,
2025-11-29 01:34:35,241,distnoted,,0,
2025-11-29 01:34:35,242,trustdFileHelper,,0,
2025-11-29 01:34:35,243,corekdld,,0,
2025-11-29 01:34:35,244,bosUpdateProxy,,0,
2025-11-29 01:34:35,247,SubmitDiagInfo,,0,
2025-11-29 01:34:35,251,mobileassetd,,0,
2025-11-29 01:34:35,252,distnoted,,0,
2025-11-29 01:34:35,253,mDNSResponder,,0,
2025-11-29 01:34:35,254,extensionkitserv,,0,
2025-11-29 01:34:35,255,multiversed,,0,
2025-11-29 01:34:35,256,com.apple.ifdrea,,0,
2025-11-29 01:34:35,257,nsurlsessiond,,0,
2025-11-29 01:34:35,258,apfsd,,0,
2025-11-29 01:34:35,259,airportd,,0,
2025-11-29 01:34:35,260,biomed,,0,
2025-11-29 01:34:35,261,installerdiagwat,,0,
2025-11-29 01:34:35,262,VDCAssistant,,0,
2025-11-29 01:34:35,263,nehelper,,0,
2025-11-29 01:34:35,264,sysextd,,0,
2025-11-29 01:34:35,265,PowerUIAgent,,0,
2025-11-29 01:34:35,266,systemstatusd,,0,
2025-11-29 01:34:35,268,com.apple.fskit.,,0,
2025-11-29 01:34:35,269,distnoted,,0,
2025-11-29 01:34:35,271,secinitd,,0,
2025-11-29 01:34:35,272,findmydeviced,,0,
2025-11-29 01:34:35,273,symptomsd,,0,
2025-11-29 01:34:35,274,mDNSResponderHel,,0,
2025-11-29 01:34:35,275,fskit_helper,,0,
2025-11-29 01:34:35,276,authd,,0,
